metric	value
loss	0.25313812494277954
tp	70.0
fp	39.0
tn	730.0
fn	57.0
accuracy	0.8928571343421936
precision	0.642201840877533
recall	0.5511810779571533
auc	0.9144353866577148
prc	0.6451553702354431
