metric	value
loss	0.7359733581542969
tp	112.0
fp	241.0
tn	529.0
fn	15.0
accuracy	0.7146042585372925
precision	0.31728044152259827
recall	0.8818897604942322
auc	0.8597862720489502
prc	0.5014547109603882
