metric	value
loss	0.5189186930656433
tp	106.0
fp	164.0
tn	605.0
fn	21.0
accuracy	0.7935267686843872
precision	0.39259257912635803
recall	0.834645688533783
auc	0.8710821866989136
prc	0.4665085971355438
