metric	value
loss	0.7058276534080505
tp	65.0
fp	37.0
tn	732.0
fn	63.0
accuracy	0.8885172605514526
precision	0.6372548937797546
recall	0.5078125
auc	0.826697587966919
prc	0.5471200942993164
