metric	value
loss	0.3118719160556793
tp	87.0
fp	80.0
tn	690.0
fn	40.0
accuracy	0.8662207126617432
precision	0.5209580659866333
recall	0.6850393414497375
auc	0.883249819278717
prc	0.640387773513794
