metric	value
loss	0.34470829367637634
tp	90.0
fp	89.0
tn	680.0
fn	37.0
accuracy	0.859375
precision	0.5027933120727539
recall	0.7086614370346069
auc	0.8818027377128601
prc	0.5917239189147949
