metric	value
loss	0.421487420797348
tp	55.0
fp	44.0
tn	725.0
fn	72.0
accuracy	0.8705357313156128
precision	0.5555555820465088
recall	0.4330708682537079
auc	0.831881046295166
prc	0.4656570255756378
