metric	value
loss	0.845341682434082
tp	104.0
fp	111.0
tn	658.0
fn	24.0
accuracy	0.8494983315467834
precision	0.48372092843055725
recall	0.8125
auc	0.8973503708839417
prc	0.540774941444397
