metric	value
loss	0.4691350758075714
tp	109.0
fp	140.0
tn	629.0
fn	18.0
accuracy	0.8236607313156128
precision	0.43775099515914917
recall	0.8582677245140076
auc	0.9044777154922485
prc	0.6235771179199219
