	loss	tp	fp	tn	fn	accuracy	precision	recall	auc	prc	val_loss	val_tp	val_fp	val_tn	val_fn	val_accuracy	val_precision	val_recall	val_auc	val_prc
0	0.40561211109161377	507.0	562.0	3260.0	137.0	0.843484103679657	0.47427502274513245	0.7872670888900757	0.8961611390113831	0.6331108212471008	0.3375348448753357	101.0	65.0	689.0	41.0	0.8816964030265808	0.608433723449707	0.7112675905227661	0.8830462694168091	0.6707321405410767
1	0.3507629930973053	408.0	408.0	2685.0	86.0	0.8622804284095764	0.5	0.8259109258651733	0.9259074926376343	0.7091814279556274	0.3409450650215149	112.0	84.0	670.0	30.0	0.8727678656578064	0.5714285969734192	0.7887324094772339	0.9054385423660278	0.722203254699707
2	0.31317177414894104	428.0	355.0	2738.0	66.0	0.8826317191123962	0.5466156005859375	0.8663967847824097	0.940500020980835	0.7586301565170288	0.29276591539382935	112.0	63.0	691.0	30.0	0.8962053656578064	0.6399999856948853	0.7887324094772339	0.9190561175346375	0.743919849395752
3	0.27930065989494324	435.0	320.0	2773.0	59.0	0.8943406939506531	0.5761589407920837	0.8805667757987976	0.9531108140945435	0.794306755065918	0.25932416319847107	107.0	54.0	700.0	35.0	0.9006696343421936	0.6645962595939636	0.7535211443901062	0.9265046119689941	0.7621947526931763
4	0.24151304364204407	444.0	276.0	2817.0	50.0	0.909116268157959	0.6166666746139526	0.898785412311554	0.9652247428894043	0.8357805013656616	0.2365473508834839	109.0	49.0	705.0	33.0	0.9084821343421936	0.6898733973503113	0.7676056623458862	0.9276581406593323	0.7890672087669373
5	0.20458559691905975	453.0	228.0	2865.0	41.0	0.9250069856643677	0.6651982665061951	0.9170040488243103	0.9745438694953918	0.8777906894683838	0.3545946180820465	115.0	72.0	682.0	27.0	0.8895089030265808	0.614973247051239	0.8098591566085815	0.9211342334747314	0.7343120574951172
6	0.1774166375398636	462.0	212.0	2881.0	32.0	0.9319765567779541	0.6854599118232727	0.9352226853370667	0.9805123209953308	0.8942971229553223	0.3315317928791046	81.0	21.0	733.0	61.0	0.9084821343421936	0.7941176295280457	0.5704225301742554	0.9124621748924255	0.7521924376487732
7	0.1765395551919937	456.0	213.0	2880.0	38.0	0.9300251007080078	0.681614339351654	0.9230769276618958	0.9810159802436829	0.8972581028938293	0.28333956003189087	91.0	29.0	725.0	51.0	0.9107142686843872	0.7583333253860474	0.6408450603485107	0.9202936887741089	0.7811774015426636
8	0.160939559340477	457.0	181.0	2912.0	37.0	0.9392249584197998	0.7163009643554688	0.9251012206077576	0.9840265512466431	0.9151041507720947	0.2648586928844452	112.0	43.0	711.0	30.0	0.9185267686843872	0.7225806713104248	0.7887324094772339	0.9215405583381653	0.7830322980880737
9	0.1333174705505371	473.0	155.0	2938.0	21.0	0.9509339332580566	0.7531847357749939	0.9574899077415466	0.9883630275726318	0.9269698858261108	0.2746512293815613	108.0	39.0	715.0	34.0	0.9185267686843872	0.7346938848495483	0.7605633735656738	0.926019012928009	0.7809900641441345
10	0.12051881849765778	474.0	144.0	2949.0	20.0	0.954279363155365	0.7669903039932251	0.9595141410827637	0.9904472827911377	0.9402477145195007	0.32837891578674316	115.0	53.0	701.0	27.0	0.9107142686843872	0.6845238208770752	0.8098591566085815	0.9253370761871338	0.7690012454986572
11	0.17800787091255188	463.0	228.0	2865.0	31.0	0.9277948141098022	0.670043408870697	0.9372469782829285	0.9804170727729797	0.9061762094497681	0.27696627378463745	110.0	43.0	711.0	32.0	0.9162946343421936	0.7189542651176453	0.7746478915214539	0.9188832640647888	0.7691487669944763
12	0.11112314462661743	473.0	132.0	2961.0	21.0	0.9573459625244141	0.7818182110786438	0.9574899077415466	0.9921731948852539	0.9535192847251892	0.3357304036617279	117.0	53.0	701.0	25.0	0.9129464030265808	0.6882352828979492	0.8239436745643616	0.9285873770713806	0.7762553691864014
13	0.09898646920919418	477.0	127.0	2966.0	17.0	0.9598550200462341	0.7897350788116455	0.9655870199203491	0.9934008717536926	0.9573127031326294	0.4184541702270508	115.0	75.0	679.0	27.0	0.8861607313156128	0.6052631735801697	0.8098591566085815	0.9214284420013428	0.7546464800834656
14	0.06920309364795685	484.0	88.0	3005.0	10.0	0.9726791381835938	0.8461538553237915	0.9797570705413818	0.9965813755989075	0.9758061170578003	0.40318432450294495	112.0	42.0	712.0	30.0	0.9196428656578064	0.7272727489471436	0.7887324094772339	0.9181175231933594	0.7465059757232666
