metric	value
loss	0.5535342693328857
tp	105.0
fp	155.0
tn	615.0
fn	22.0
accuracy	0.8026756048202515
precision	0.4038461446762085
recall	0.8267716765403748
auc	0.8716381192207336
prc	0.60100919008255
