metric	value
loss	0.27334022521972656
tp	95.0
fp	62.0
tn	707.0
fn	32.0
accuracy	0.8950892686843872
precision	0.6050955653190613
recall	0.748031497001648
auc	0.9095768332481384
prc	0.6801660656929016
