metric	value
loss	0.574154257774353
tp	58.0
fp	54.0
tn	715.0
fn	69.0
accuracy	0.8627232313156128
precision	0.5178571343421936
recall	0.4566929042339325
auc	0.8084074854850769
prc	0.4847148060798645
