metric	value
loss	0.44489383697509766
tp	92.0
fp	70.0
tn	700.0
fn	35.0
accuracy	0.8829431533813477
precision	0.5679012537002563
recall	0.7244094610214233
auc	0.8931281566619873
prc	0.6460723876953125
