metric	value
loss	0.34485897421836853
tp	61.0
fp	56.0
tn	713.0
fn	66.0
accuracy	0.8638392686843872
precision	0.5213675498962402
recall	0.4803149700164795
auc	0.8506752848625183
prc	0.4836910665035248
