metric	value
loss	0.5544347167015076
tp	106.0
fp	98.0
tn	671.0
fn	21.0
accuracy	0.8671875
precision	0.5196078419685364
recall	0.834645688533783
auc	0.9094590544700623
prc	0.6217445135116577
