metric	value
loss	0.4844436049461365
tp	109.0
fp	155.0
tn	614.0
fn	18.0
accuracy	0.8069196343421936
precision	0.41287878155708313
recall	0.8582677245140076
auc	0.8952111005783081
prc	0.6367567777633667
