metric	value
loss	0.9683312177658081
tp	28.0
fp	24.0
tn	746.0
fn	99.0
accuracy	0.8628762364387512
precision	0.5384615659713745
recall	0.22047244012355804
auc	0.6937774419784546
prc	0.34997987747192383
