metric	value
loss	0.6485251784324646
tp	51.0
fp	72.0
tn	697.0
fn	76.0
accuracy	0.8348214030265808
precision	0.4146341383457184
recall	0.4015747904777527
auc	0.7637181282043457
prc	0.37864869832992554
