metric	value
loss	0.4277845621109009
tp	98.0
fp	120.0
tn	649.0
fn	30.0
accuracy	0.832775890827179
precision	0.44954127073287964
recall	0.765625
auc	0.863311767578125
prc	0.5107741951942444
