metric	value
loss	0.3749381899833679
tp	89.0
fp	99.0
tn	671.0
fn	38.0
accuracy	0.8472687005996704
precision	0.47340425848960876
recall	0.7007874250411987
auc	0.8639533519744873
prc	0.5436473488807678
