metric	value
loss	0.5520340204238892
tp	106.0
fp	106.0
tn	663.0
fn	21.0
accuracy	0.8582589030265808
precision	0.5
recall	0.834645688533783
auc	0.9003153443336487
prc	0.6593074202537537
