metric	value
loss	0.3075915277004242
tp	88.0
fp	63.0
tn	706.0
fn	39.0
accuracy	0.8861607313156128
precision	0.5827814340591431
recall	0.6929134130477905
auc	0.897980809211731
prc	0.6017435789108276
