file_path
elife-38461-fig2-v1
elife-23024-fig8-v3
elife-28474-fig1-v2
elife-37563-fig5-v2
elife-00337-fig2-v1
elife-48963-fig3-v2
elife-61973-fig1-v1
elife-06930-fig4-v1
elife-06602-fig2-v2
elife-46426-fig7-v1
elife-55619-fig2-v1
elife-55415-fig2-v2
elife-63453-fig3-v1
elife-25728-fig2-v2
elife-24176-fig10-v1
elife-56235-fig6-v2
elife-01323-fig3-v1
elife-44830-fig2-v2
elife-30760-fig2-v2
elife-17200-fig4-v2
elife-57149-fig8-v2
elife-25466-fig1-v2
elife-49252-fig8-v2
elife-04066-fig5-v2
elife-55587-fig6-v1
elife-53445-fig5-v2
elife-68231-fig4-v1
elife-75248-fig13-v2
elife-23249-fig1-v3
elife-36217-fig5-v2
elife-05660-fig4-v2
elife-28721-fig5-v2
elife-24722-fig9-v3
elife-44649-fig7-v1
elife-63300-fig2-v1
elife-41124-fig6-v2
elife-59540-fig5-v2
elife-46054-fig2-v2
elife-01149-fig6-v1
elife-29118-fig2-v2
elife-61722-fig2-v1
elife-42633-fig1-v1
elife-08142-fig1-v2
elife-56212-fig10-v2
elife-13567-fig5-v1
elife-76730-fig3-v2
elife-72730-fig6-v1
elife-49091-fig5-v2
elife-59288-fig4-v2
elife-75126-fig3-v1
elife-60831-fig2-v1
elife-68876-fig1-v2
elife-29914-fig7-v1
elife-59112-fig7-v2
elife-50803-fig6-v1
elife-37819-fig1-v1
elife-19942-fig3-v1
elife-76912-fig4-v2
elife-36726-fig4-v2
elife-09100-fig3-v2
elife-05462-fig5-v2
elife-62514-fig3-v2
elife-42628-fig4-v2
elife-50645-fig1-v2
elife-00220-fig5-v1
elife-09224-fig1-v3
elife-72632-fig4-v4
elife-45403-fig4-v2
elife-65168-fig7-v1
elife-64527-fig10-v2
elife-50778-fig3-v1
elife-54835-fig3-v2
elife-38506-fig3-v2
elife-41925-fig2-v2
elife-07777-fig1-v2
elife-20985-fig10-v2
elife-24336-fig5-v1
elife-58313-fig6-v2
elife-08996-fig10-v2
elife-43244-fig8-v1
elife-00829-fig3-v1
elife-14713-fig3-v2
elife-69184-fig3-v1
elife-51402-fig8-v2
elife-51420-fig4-v1
elife-66376-fig2-v2
elife-48576-fig4-v2
elife-25073-fig1-v2
elife-17551-fig2-v1
elife-07966-fig1-v2
elife-38446-fig7-v2
elife-53670-fig3-v2
elife-59112-fig1-v2
elife-49898-fig5-v3
elife-05434-fig2-v1
elife-17589-fig5-v2
elife-52998-fig8-v1
elife-35478-fig8-v2
elife-51492-fig2-v1
elife-70936-fig1-v1
elife-62886-fig3-v2
elife-43789-fig6-v1
elife-32579-fig5-v2
elife-47498-fig9-v2
elife-45241-fig4-v2
elife-29507-fig7-v2
elife-17023-fig5-v3
elife-01936-fig3-v2
elife-15537-fig2-v2
elife-65108-fig2-v2
elife-37606-fig3-v2
elife-49503-fig3-v1
elife-61406-fig6-v1
elife-28143-fig9-v1
elife-46205-fig7-v1
elife-44031-fig6-v1
elife-11297-fig2-v3
elife-38187-fig5-v1
elife-19469-fig10-v2
elife-47035-fig2-v1
elife-57790-fig2-v1
elife-39380-fig3-v1
elife-04389-fig10-v2
elife-00800-fig4-v1
elife-55564-fig7-v2
elife-01990-fig2-v2
elife-05397-fig4-v1
elife-73137-fig5-v2
elife-66273-fig1-v1
elife-59079-fig2-v2
elife-03579-fig1-v3
elife-73718-fig1-v2
elife-22199-fig9-v2
elife-44210-fig6-v2
elife-63755-fig2-v1
elife-39575-fig6-v2
elife-67170-fig7-v2
elife-00380-fig3-v1
elife-41723-fig6-v1
elife-34389-fig4-v2
elife-05413-fig8-v2
elife-05413-fig2-v2
elife-10989-fig2-v2
elife-00400-fig1-v1
elife-39249-fig3-v2
elife-14222-fig5-v1
elife-62524-fig6-v2
elife-55199-fig5-v1
elife-05660-fig2-v2
elife-60715-fig2-v2
elife-31879-fig1-v2
elife-69977-fig2-v1
elife-26556-fig6-v1
elife-47163-fig7-v2
elife-39611-fig4-v1
elife-02780-fig2-v2
elife-47498-fig5-v2
elife-10094-fig10-v2
elife-29198-fig4-v2
elife-54277-fig2-v1
elife-28662-fig2-v2
elife-32340-fig3-v2
elife-16475-fig4-v2
elife-51781-fig3-v2
elife-00329-fig6-v1
elife-65228-fig1-v2
elife-40364-fig1-v1
elife-48622-fig2-v2
elife-37295-fig5-v1
elife-68656-fig1-v2
elife-56527-fig4-v2
elife-28468-fig6-v1
elife-46202-fig2-v2
elife-56879-fig4-v2
elife-11752-fig6-v2
elife-13446-fig7-v2
elife-15448-fig3-v1
elife-35854-fig1-v1
elife-55592-fig13-v1
elife-56996-fig2-v2
elife-52330-fig5-v2
elife-01374-fig2-v1
elife-71309-fig2-v1
elife-19531-fig5-v2
elife-33065-fig3-v1
elife-18489-fig8-v2
elife-14625-fig10-v2
elife-63355-fig1-v2
elife-41112-fig2-v3
elife-31234-fig7-v2
elife-69906-fig1-v2
elife-74336-fig1-v2
elife-51918-fig1-v2
elife-25423-fig8-v2
elife-50034-fig4-v2
elife-73853-fig5-v2
elife-04177-fig5-v2
elife-28671-fig10-v2
elife-51888-fig5-v2
elife-04114-fig4-v2
elife-45403-fig5-v2
elife-47837-fig7-v2
elife-01808-fig9-v1
elife-07101-fig4-v1
elife-02862-fig6-v2
elife-41641-fig5-v2
elife-54160-fig5-v1
elife-20023-fig3-v1
elife-60970-fig1-v1
elife-63645-fig4-v1
elife-18270-fig7-v2
elife-71443-fig6-v2
elife-58749-fig9-v2
elife-51221-fig5-v2
elife-11750-fig3-v1
elife-68809-fig3-v1
elife-27602-fig1-v3
elife-30135-fig10-v4
elife-48198-fig2-v1
elife-52483-fig5-v1
elife-37880-fig2-v2
elife-44119-fig4-v2
elife-40977-fig2-v1
elife-23235-fig10-v1
elife-03737-fig9-v2
elife-28275-fig3-v2
elife-20522-fig7-v1
elife-44352-fig7-v2
elife-67452-fig1-v2
elife-45418-fig2-v2
elife-56095-fig5-v2
elife-59816-fig2-v1
elife-14521-fig3-v2
elife-56416-fig1-v3
elife-75979-fig3-v1
elife-38888-fig3-v3
elife-41418-fig2-v1
elife-58609-fig4-v1
elife-73679-fig6-v2
elife-34272-fig3-v1
elife-23136-fig5-v2
elife-25964-fig2-v2
elife-37275-fig2-v2
elife-58321-fig7-v2
elife-28197-fig4-v1
elife-03680-fig6-v3
elife-11571-fig3-v2
elife-01917-fig5-v1
elife-35816-fig6-v1
elife-14313-fig4-v1
elife-22914-fig2-v1
elife-00960-fig3-v1
elife-75308-fig3-v1
elife-41930-fig1-v2
elife-75468-fig5-v2
elife-64569-fig4-v1
elife-55275-fig3-v2
elife-62623-fig1-v2
elife-23872-fig8-v2
elife-71555-fig5-v2
elife-58114-fig6-v3
elife-36262-fig3-v1
elife-04801-fig5-v1
elife-31661-fig4-v2
elife-77598-fig5-v1
elife-23955-fig8-v2
elife-33007-fig2-v1
elife-08153-fig1-v2
elife-47138-fig1-v1
elife-31013-fig3-v2
elife-44766-fig4-v2
elife-43821-fig1-v1
elife-48526-fig4-v2
elife-36979-fig2-v2
elife-25384-fig6-v2
elife-59151-fig3-v2
elife-01939-fig6-v1
elife-17096-fig4-v2
elife-17375-fig1-v2
elife-24771-fig4-v2
elife-26084-fig2-v2
elife-07051-fig5-v2
elife-23024-fig3-v3
elife-00647-fig2-v1
elife-57502-fig3-v2
elife-65758-fig7-v1
elife-75233-fig8-v1
elife-43333-fig6-v1
elife-51529-fig5-v2
elife-35330-fig1-v2
elife-15416-fig4-v1
elife-50777-fig1-v2
elife-03473-fig2-v3
elife-07343-fig1-v2
elife-56760-fig3-v2
elife-65012-fig1-v2
elife-30668-fig9-v2
elife-00801-fig4-v1
elife-23872-fig3-v2
elife-65532-fig2-v2
elife-44571-fig4-v2
elife-37167-fig6-v1
elife-52423-fig6-v2
elife-20198-fig5-v2
elife-59430-fig8-v2
elife-13356-fig4-v1
elife-27293-fig1-v1
elife-45851-fig3-v1
elife-31425-fig1-v3
elife-00603-fig4-v1
elife-15190-fig6-v4
elife-62952-fig2-v2
elife-36204-fig5-v1
elife-63998-fig4-v2
elife-29953-fig2-v1
elife-36375-fig4-v2
elife-47996-fig1-v2
elife-35832-fig2-v2
elife-67126-fig2-v1
elife-16777-fig5-v2
elife-21397-fig1-v1
elife-18770-fig3-v3
elife-72375-fig4-v2
elife-64507-fig2-v2
elife-01524-fig6-v1
elife-24232-fig25-v1
elife-28132-fig6-v2
elife-03549-fig7-v1
elife-09561-fig5-v1
elife-28118-fig6-v1
elife-69353-fig5-v2
elife-64041-fig3-v2
elife-12059-fig12-v1
elife-64819-fig8-v1
elife-01831-fig1-v1
elife-03614-fig5-v2
elife-56048-fig6-v2
elife-54441-fig9-v2
elife-44171-fig5-v2
elife-28527-fig6-v1
elife-58734-fig4-v2
elife-34798-fig7-v2
elife-32595-fig1-v1
elife-35103-fig5-v1
elife-15564-fig4-v3
elife-28447-fig2-v2
elife-70586-fig5-v2
elife-18529-fig4-v2
elife-35222-fig6-v2
elife-59328-fig6-v2
elife-57680-fig6-v1
elife-20721-fig1-v1
elife-08666-fig4-v2
elife-11813-fig5-v1
elife-53670-fig4-v2
elife-48885-fig2-v1
elife-51662-fig8-v2
elife-08362-fig1-v2
elife-38880-fig1-v2
elife-24820-fig5-v2
elife-68312-fig10-v2
elife-55732-fig4-v1
elife-09102-fig5-v2
elife-55694-fig5-v1
elife-05505-fig7-v2
elife-31045-fig1-v1
elife-48630-fig4-v2
elife-03583-fig2-v3
elife-03422-fig1-v1
elife-70908-fig8-v1
elife-12993-fig1-v1
elife-45345-fig4-v1
elife-62273-fig4-v1
elife-49941-fig2-v1
elife-03587-fig10-v1
elife-52419-fig6-v2
elife-49023-fig4-v2
elife-52059-fig5-v2
elife-25139-fig4-v2
elife-74410-fig1-v2
elife-26975-fig7-v3
elife-26022-fig3-v2
elife-33845-fig1-v2
elife-29215-fig2-v1
elife-38911-fig5-v2
elife-52690-fig5-v2
elife-71892-fig3-v2
elife-51512-fig1-v2
elife-27656-fig5-v1
elife-66320-fig2-v2
elife-03703-fig3-v2
elife-53900-fig4-v1
elife-10111-fig1-v2
elife-47376-fig1-v1
elife-71074-fig5-v2
elife-03416-fig6-v2
elife-20532-fig3-v1
elife-43882-fig4-v2
elife-57547-fig5-v2
elife-31625-fig7-v2
elife-74893-fig2-v3
elife-55529-fig4-v1
elife-37295-fig3-v1
elife-67611-fig4-v2
elife-42940-fig5-v1
elife-10134-fig7-v1
elife-09183-fig1-v1
elife-56972-fig2-v2
elife-02184-fig5-v2
elife-12029-fig8-v4
elife-09017-fig4-v2
elife-50036-fig3-v2
elife-37024-fig3-v1
elife-35850-fig4-v1
elife-19394-fig7-v3
elife-68719-fig1-v2
elife-11181-fig5-v1
elife-74437-fig6-v1
elife-75668-fig8-v2
elife-69310-fig5-v2
elife-62907-fig5-v2
elife-59190-fig6-v2
elife-16371-fig4-v2
elife-15099-fig3-v2
elife-44146-fig7-v2
elife-67250-fig5-v2
elife-62117-fig3-v2
elife-56309-fig4-v1
elife-26866-fig4-v2
elife-72266-fig4-v2
elife-29241-fig2-v1
elife-31299-fig4-v2
elife-24466-fig7-v2
elife-03007-fig6-v2
elife-13098-fig7-v2
elife-47699-fig3-v2
elife-01197-fig2-v1
elife-46321-fig1-v1
elife-49405-fig1-v1
elife-52563-fig3-v2
elife-36374-fig1-v2
elife-25742-fig4-v1
elife-66222-fig4-v1
elife-29241-fig5-v1
elife-31007-fig1-v2
elife-19993-fig2-v3
elife-08647-fig5-v2
elife-52153-fig3-v1
elife-59351-fig5-v2
elife-67605-fig7-v3
elife-37567-fig1-v2
elife-44111-fig1-v1
elife-58313-fig1-v2
elife-51005-fig6-v2
elife-25555-fig4-v2
elife-17126-fig3-v1
elife-08688-fig9-v2
elife-34186-fig6-v2
elife-64670-fig1-v1
elife-44036-fig2-v2
elife-69207-fig4-v1
elife-15598-fig3-v2
elife-04718-fig2-v1
elife-55252-fig6-v2
elife-48051-fig1-v2
elife-26255-fig5-v2
elife-23279-fig3-v1
elife-03896-fig4-v2
elife-60470-fig2-v2
elife-69111-fig8-v2
elife-72182-fig9-v1
elife-42888-fig2-v1
elife-63603-fig1-v2
elife-01861-fig7-v1
elife-00537-fig2-v1
elife-10501-fig7-v2
elife-25885-fig2-v1
elife-39188-fig2-v2
elife-09115-fig4-v2
elife-75526-fig5-v2
elife-52300-fig2-v1
elife-38327-fig4-v2
elife-34550-fig3-v2
elife-14170-fig4-v2
elife-47003-fig2-v2
elife-55571-fig5-v2
elife-25651-fig4-v2
elife-35685-fig5-v1
elife-23897-fig6-v3
elife-64411-fig5-v1
elife-52221-fig3-v2
elife-38371-fig12-v1
elife-59566-fig8-v2
elife-05361-fig4-v2
elife-06807-fig5-v1
elife-15325-fig12-v2
elife-18295-fig7-v3
elife-35242-fig5-v3
elife-62929-fig2-v2
elife-05161-fig1-v1
elife-55995-fig1-v2
elife-63476-fig2-v2
elife-67303-fig2-v2
elife-58621-fig3-v2
elife-42930-fig1-v2
elife-02848-fig1-v2
elife-28132-fig8-v2
elife-02663-fig5-v1
elife-20600-fig6-v1
elife-52539-fig6-v2
elife-67027-fig2-v2
elife-54575-fig2-v2
elife-06489-fig5-v1
elife-08905-fig6-v2
elife-00813-fig6-v1
elife-01944-fig10-v1
elife-42150-fig4-v2
elife-44431-fig8-v2
elife-25233-fig2-v2
elife-47613-fig5-v1
elife-12167-fig5-v2
elife-64356-fig6-v2
elife-43882-fig6-v2
elife-26938-fig5-v3
elife-35449-fig1-v1
elife-71076-fig4-v1
elife-29626-fig1-v2
elife-71074-fig3-v2
elife-46814-fig2-v1
elife-12192-fig3-v2
elife-48311-fig3-v2
elife-32581-fig4-v2
elife-51735-fig8-v2
elife-19607-fig1-v3
elife-01641-fig4-v1
elife-68656-fig11-v2
elife-00160-fig5-v1
elife-28766-fig1-v1
elife-23493-fig2-v3
elife-41873-fig6-v2
elife-67176-fig4-v2
elife-50732-fig4-v2
elife-69454-fig1-v2
elife-74211-fig3-v2
elife-61912-fig4-v1
elife-33562-fig10-v1
elife-36491-fig2-v1
elife-55569-fig7-v2
elife-38465-fig9-v2
elife-05098-fig8-v1
elife-61610-fig4-v1
elife-62039-fig3-v2
elife-55119-fig1-v2
elife-70990-fig1-v2
elife-66657-fig7-v2
elife-13926-fig6-v2
elife-41517-fig7-v1
elife-75842-fig6-v3
elife-06462-fig5-v2
elife-49708-fig3-v2
elife-27826-fig5-v2
elife-17979-fig3-v1
elife-43775-fig4-v1
elife-44210-fig7-v2
elife-27793-fig5-v2
elife-43229-fig4-v2
elife-20178-fig1-v3
elife-37503-fig2-v2
elife-69906-fig2-v2
elife-37018-fig6-v2
elife-28685-fig5-v2
elife-56236-fig8-v1
elife-34955-fig1-v2
elife-71252-fig3-v2
elife-70794-fig4-v1
elife-46080-fig5-v2
elife-04580-fig8-v1
elife-53367-fig5-v1
elife-42988-fig7-v2
elife-61111-fig10-v2
elife-19493-fig5-v1
elife-60031-fig2-v4
elife-58828-fig7-v2
elife-63207-fig1-v2
elife-58764-fig2-v2
elife-77586-fig4-v2
elife-51972-fig6-v2
elife-01323-fig2-v1
elife-39497-fig7-v2
elife-57155-fig1-v2
elife-35337-fig4-v1
elife-42372-fig2-v1
elife-46477-fig3-v2
elife-58705-fig4-v1
elife-28974-fig3-v2
elife-71747-fig6-v2
elife-42690-fig2-v2
elife-76893-fig1-v2
elife-47673-fig1-v2
elife-32177-fig3-v4
elife-30294-fig7-v2
elife-07166-fig5-v2
elife-30881-fig5-v2
elife-35989-fig5-v2
elife-75468-fig6-v2
elife-23763-fig8-v3
elife-15266-fig2-v1
elife-64603-fig6-v1
elife-56882-fig1-v2
elife-27455-fig1-v3
elife-05005-fig3-v1
elife-45968-fig5-v2
elife-55316-fig4-v1
elife-29312-fig8-v1
elife-06734-fig5-v2
elife-62997-fig2-v1
elife-59612-fig5-v2
elife-05007-fig5-v2
elife-01846-fig4-v1
elife-18296-fig5-v3
elife-48498-fig4-v2
elife-46012-fig3-v2
elife-49458-fig4-v1
elife-06346-fig7-v2
elife-50471-fig6-v2
elife-71137-fig2-v2
elife-10067-fig2-v2
elife-10140-fig2-v3
elife-52059-fig4-v2
elife-32303-fig3-v2
elife-02780-fig7-v2
elife-69111-fig7-v2
elife-08413-fig8-v1
elife-03383-fig7-v3
elife-59190-fig1-v2
elife-47946-fig1-v1
elife-24550-fig5-v2
elife-49223-fig9-v2
elife-61919-fig4-v1
elife-31670-fig7-v1
elife-55241-fig1-v2
elife-56720-fig3-v2
elife-01479-fig1-v1
elife-56235-fig4-v2
elife-41855-fig3-v2
elife-20533-fig7-v2
elife-66857-fig4-v1
elife-61591-fig5-v2
elife-33183-fig3-v1
elife-60474-fig5-v2
elife-48117-fig3-v2
elife-52237-fig3-v1
elife-18882-fig4-v2
elife-22520-fig6-v2
elife-56907-fig6-v2
elife-50945-fig3-v2
elife-45068-fig4-v2
elife-59629-fig4-v2
elife-00184-fig9-v1
elife-03091-fig4-v1
elife-36615-fig4-v2
elife-62183-fig1-v2
elife-25197-fig1-v2
elife-67828-fig7-v2
elife-28083-fig4-v1
elife-59791-fig5-v3
elife-18017-fig1-v2
elife-75663-fig9-v2
elife-44179-fig1-v2
elife-12917-fig7-v3
elife-50749-fig2-v1
elife-38818-fig6-v2
elife-72676-fig8-v2
elife-09269-fig3-v1
elife-65717-fig2-v2
elife-48767-fig3-v2
elife-26016-fig3-v2
elife-00170-fig1-v1
elife-27696-fig6-v2
elife-50523-fig5-v2
elife-72369-fig6-v2
elife-60745-fig4-v2
elife-63262-fig11-v1
elife-27669-fig8-v2
elife-48914-fig3-v2
elife-58026-fig1-v1
elife-00926-fig1-v1
elife-60985-fig4-v1
elife-65381-fig4-v1
elife-73976-fig2-v2
elife-03275-fig5-v2
elife-62238-fig2-v2
elife-42806-fig4-v2
elife-73901-fig7-v1
elife-49145-fig6-v2
elife-08961-fig3-v1
elife-01479-fig5-v1
elife-70611-fig6-v2
elife-03422-fig4-v1
elife-66165-fig1-v2
elife-45807-fig4-v2
elife-58331-fig6-v2
elife-30760-fig7-v2
elife-13764-fig8-v1
elife-62520-fig4-v1
elife-35264-fig7-v2
elife-00747-fig3-v1
elife-46207-fig1-v2
elife-32839-fig3-v2
elife-60408-fig5-v3
elife-64592-fig1-v2
elife-07897-fig6-v1
elife-32723-fig3-v2
elife-20023-fig7-v1
elife-71351-fig1-v2
elife-07192-fig7-v1
elife-34171-fig3-v2
elife-50231-fig8-v2
elife-69058-fig3-v1
elife-20725-fig9-v1
elife-57212-fig3-v3
elife-02043-fig4-v2
elife-41331-fig7-v2
elife-24490-fig6-v2
elife-34241-fig9-v2
elife-47644-fig2-v2
elife-19720-fig6-v1
elife-29388-fig1-v1
elife-60058-fig4-v1
elife-33718-fig2-v2
elife-22416-fig3-v2
elife-36316-fig5-v2
elife-18270-fig2-v2
elife-16965-fig4-v3
elife-58838-fig4-v2
elife-42571-fig7-v1
elife-69825-fig1-v2
elife-00632-fig6-v1
elife-41769-fig3-v1
elife-32167-fig3-v2
elife-24059-fig7-v2
elife-73542-fig4-v2
elife-04433-fig1-v2
elife-02743-fig6-v1
elife-50900-fig5-v2
elife-72595-fig6-v1
elife-68110-fig4-v2
elife-43128-fig3-v2
elife-65634-fig5-v2
elife-07861-fig1-v2
elife-58417-fig2-v2
elife-72619-fig5-v2
elife-20331-fig2-v2
elife-02181-fig6-v1
elife-71656-fig1-v2
elife-16059-fig7-v2
elife-04535-fig6-v2
elife-51511-fig2-v2
elife-20851-fig1-v1
elife-35500-fig9-v1
elife-02525-fig3-v2
elife-30916-fig4-v2
elife-14216-fig3-v2
elife-51212-fig6-v2
elife-67289-fig7-v2
elife-34815-fig4-v2
elife-03256-fig3-v2
elife-18432-fig4-v1
elife-65588-fig3-v3
elife-48063-fig7-v2
elife-54056-fig3-v2
elife-02277-fig2-v1
elife-43045-fig10-v2
elife-07091-fig4-v1
elife-23193-fig10-v2
elife-51822-fig5-v1
elife-54508-fig1-v2
elife-23382-fig4-v1
elife-31993-fig5-v1
elife-40889-fig2-v2
elife-64058-fig4-v2
elife-50208-fig3-v2
elife-60994-fig1-v2
elife-47859-fig4-v3
elife-37663-fig4-v2
elife-57553-fig6-v2
elife-47996-fig5-v2
elife-16793-fig7-v3
elife-47346-fig3-v2
elife-30115-fig1-v2
elife-03498-fig8-v1
elife-28626-fig3-v1
elife-54160-fig2-v1
elife-00183-fig8-v1
elife-29540-fig7-v2
elife-38314-fig13-v2
elife-01341-fig4-v1
elife-72377-fig1-v2
elife-64776-fig8-v2
elife-50793-fig8-v2
elife-51207-fig5-v2
elife-73425-fig4-v2
elife-62167-fig2-v1
elife-24490-fig5-v2
elife-41841-fig8-v2
elife-30506-fig3-v2
elife-12188-fig2-v2
elife-29594-fig6-v1
elife-44248-fig3-v3
elife-00983-fig3-v1
elife-44436-fig3-v1
elife-67670-fig6-v2
elife-39123-fig2-v1
elife-40818-fig4-v1
elife-46267-fig4-v2
elife-56059-fig3-v1
elife-27590-fig3-v1
elife-09181-fig3-v2
elife-43191-fig5-v2
elife-72780-fig3-v1
elife-35588-fig6-v2
elife-58397-fig4-v2
elife-09376-fig2-v1
elife-05289-fig7-v1
elife-04407-fig2-v2
elife-20390-fig3-v2
elife-02598-fig10-v2
elife-47788-fig4-v1
elife-45199-fig5-v2
elife-55415-fig7-v2
elife-10820-fig5-v1
elife-06694-fig16-v1
elife-62123-fig4-v2
elife-12034-fig3-v1
elife-76663-fig4-v2
elife-04111-fig7-v1
elife-27860-fig10-v2
elife-59469-fig6-v2
elife-24196-fig2-v1
elife-46112-fig4-v3
elife-70393-fig1-v1
elife-29013-fig3-v2
elife-47528-fig4-v2
elife-58641-fig3-v2
elife-56860-fig2-v1
elife-62709-fig5-v1
elife-18591-fig1-v2
