max_ratio	num_high_ratios	proportion_high_ratio_pixels	mean_delta	euclidean_distance_metric	Class
16.574026650573312	254	0.4451149425287356	0.01553489254456619	20.248456731316587	1
11.647038449561196	32	0.02816067653276955	0.03865404418655722	25.61249694973139	1
11.130207096219	80	0.09116293532338308	0.06345864941016498	12.972581473866176	1
12.792728718526613	39	0.02295436968290796	0.06401798516160373	23.40939982143925	1
12.578059298445472	142	0.08886986301369863	0.02366183416063792	3.605551275463989	1
10.6041987633896	17	0.05537878787878788	0.01960392746070897	18.027756377319943	0
14.897659823844076	66	0.02817158931082981	0.03100567642458215	13.038404810405298	0
7.771163091219165	2	0.00413427561837455	0.00744221490311057	4.5	1
13.8585319157866	91	0.03499259259259259	0.01172568640380133	21.9136522718057	1
20.348485579949493	23	0.0266183574879227	0.02937062025720361	14.124169625585049	1
19.56388685489027	9	0.00136132315521628	0.02189479530807004	8.06225774829855	1
6.062329140919673	5	0.0119880418535127	0.01207014949554708	16.0312195418814	1
13.68453306099482	97	0.06724537037037037	0.1178129727568418	5.41547594742265	1
11.53747178504118	71	0.03733333333333333	0.04923750814098747	16.703185795666727	1
10.862828215009966	11	0.06132936507936508	0.06035810017864267	29.24036303481468	1
14.02969713310733	12	0.02864583333333333	0.00702513750155074	8.246211251235321	1
12.108047124704324	176	0.07093537414965986	0.04540784845734443	30.108109810054245	1
21.118096485271657	13	0.01231023102310231	0.00859354449341375	37.82810803346692	1
10.585256102244369	37	0.04605022831050228	0.04028683546896872	24.596747752497688	1
8.40276411291148	84	0.05141542816702052	0.3336155776404963	22.80350850198276	1
9.347684449734302	26	0.13852310231023102	0.04333739514482871	31.400636936215164	0
10.14853246530018	14	0.02265183615819209	0.17024853115720315	46.84015371452148	1
9.328497360069946	6	0.01255208333333333	0.00634714426299796	17.73423764025609	1
11.785203352531822	288	0.2359482200647249	0.3053090588655051	7.211102550927978	1
14.749271492212038	7	0.0254040404040404	0.02756313511995143	6.082762530298219	1
5.81181301636766	1	0.02277777777777778	0.05442785288537093	61.84658438426491	1
10.861106943277624	43	0.07810154525386313	0.01815870941032078	57.62808613296042	1
9.761351342799925	21	0.01216836734693877	0.05690730083984179	20.122755647825173	0
9.712392734723617	22	0.02245614035087719	0.01418675048788298	13.673034018261756	1
12.76183085819064	12	0.01246336996336996	0.02773956044115099	28.260186375601144	1
10.14853246530018	1	0.00544759334233018	0.00617623660281211	65.7875368135941	1
12.542432254747952	136	0.5446144278606965	0.06400468787548186	18.973665961010276	1
6.471122306484287	1	2.0703933747412007e-5	0.01317864173180698	197.3854097951518	1
10.266435587323532	5	0.01152380952380952	0.04866737082990577	12.16552506059644	1
11.508287805526432	36	0.01447427293064877	0.02197806151458969	18.973665961010276	1
17.684150019855004	2	7.272727272727272e-4	0.07298192541118391	6	1
10.14853246530018	1	0.00838116261957321	0.01655484289562503	62.14901121875724	1
25.614134039975436	259	0.08389830508474576	0.15649109153141894	7.447941497572213	1
10.860777696295049	121	0.04881662149954833	0.05458198601329988	16.492422502470642	1
7.093048467472378	2	0.00255477855477855	0.00704167836135079	26.83281572999748	1
9.269496835103428	49	0.08363247863247864	0.08630885139120709	17.029386365926403	1
11.516936908189308	255	0.14444954128440368	0.05741130496841451	14.866068747318506	1
11.064586722480811	51	0.03175724637681159	0.0493365906437452	18.343688252740215	1
14.7446679643809	129	0.03951971326164874	0.05771836221178578	14.142135623730953	1
17.123499319920295	177	0.1902465166130761	0.09559711737749273	22.96705603941106	0
9.914950535184843	41	0.03819845857418112	0.00792989204361752	23.659932575818424	1
11.799371635274673	58	0.06940556809631301	0.09006048904970355	30.4138126514911	1
17.070794770522077	52	0.06790582403965303	0.04875852657418376	14.7648230602334	0
12.227584485442105	28	0.04006887052341598	0.1095493467402353	17	1
27.196034109316468	170	0.04838248436103664	0.02481974367767401	5.732044591746993	0
9.40957888845302	43	0.01461838006230529	0.20697104833098065	28.178005607210743	1
15.906551959982732	34	0.03011176857330703	0.08852032707321271	12.806248474865695	1
12.141931415449012	117	0.04637820512820512	0.05319933644898059	3.1622776601683795	1
12.79493328575138	59	0.03858974358974359	0.01866462118634955	10	0
10.207947443844782	16	0.042319309600863	0.03244039017153268	14.7648230602334	1
8.16811132596176	2	0.00210884353741496	0.01172923125107018	24.331050121192877	1
8.953608164419693	13	0.03296626984126984	0.02068948935465473	21.586983440660976	0
14.535496952878074	53	0.05168539325842695	0.10282904572212262	28.0178514522438	1
10.238228970852273	10	0.02789906103286385	0.04904191569293425	33.83784863137726	1
5.254480338225378	1	0.01564924114671163	0.02022554166405247	44.654227123532216	1
11.21620509956245	8	0.00568542568542568	0.02436062712921317	31.575306807693888	1
12.153260722885038	22	0.01682709447415329	0.03251629016839233	14.843271312164852	1
10.1551537895815	31	0.04551150269211943	0.00778371625660667	37.12142238654117	0
6.749917911842087	2	0.00175109443402126	0.12424366143630423	30.066592756745816	1
9.842167725555669	27	0.02432045779685264	0.02081206831969357	12.16552506059644	1
13.401640230526862	30	0.05812632696390658	0.05086658938970576	35.55977471932956	1
19.024246188754553	92	0.1368838219326819	0.09484579702421456	25.632011235952593	1
11.269005906857094	15	0.03728859060402684	0.04324020270045216	58.52349955359813	1
13.73139080281772	240	0.12375565610859728	0.07347567274289897	16.278820596099706	1
7.746285596363535	4	0.00518099547511312	0.01577196357048338	27.292228703775592	1
10.814835563347437	43	0.03401515151515151	0.02961754796391925	2.23606797749979	1
12.435851796298431	33	0.01866235167206041	0.04727394460924639	3	1
13.392240123298876	20	0.04745471014492754	0.08026036615700828	36.810975813583966	1
18.847249414857128	3	0.01172325102880658	0.05279862913726391	50	1
9.075347036611287	12	0.00871345029239766	0.01039414961421075	7.245606220104248	1
7.659996799232624	11	0.00956204379562043	0.05182600724557808	19.6468827043885	1
8.99759814276909	29	0.11160394265232974	0.08879859707221675	22.923576643734663	1
11.529957314395729	134	0.01444887118193891	0.05018279751509946	2.23606797749979	1
12.217715347824202	57	0.0762722351121423	0.05369066734923197	20.615528128088304	1
11.657010587136272	8	0.00167724867724867	0.14939172130956738	21.93171219946131	1
6.059735612208871	1	0.00208037825059101	0.01522847795716457	33.60059523282288	1
7.877040450550351	3	0.00897225478702618	0.01447502111159196	49.92995093127971	1
21.95768358991684	77	0.01991121872477804	0.03898808193342834	8.54400374531753	0
10.18703299365893	20	0.04523690773067331	0.01872849670555517	27.586228448267445	1
10.15821801049938	67	0.04694348327566321	0.06369556454710217	5.0990195135927845	1
7.746285596363535	5	0.02891194968553459	0.00527841716767541	25.986777152803544	1
9.089635543389363	4	0.00934653465346534	0.10564708128460318	36.138621999185304	1
6.204044287434081	2	0.01394586894586894	0.1079240088264164	51.884487084291386	1
6.074054587464635	1	0.00113116726835138	0.06816675033211508	13	1
10.14853246530018	3	0.01044802867383512	0.20363737367384863	14	1
7.807762029934126	3	5.092847949990807e-4	0.12824332480797884	39.84971769034255	1
7.746165280299722	2	0.02173180076628352	0.03279312305145385	47.01063709417264	1
12.409608360082062	38	0.00875346260387811	0.01860005823009581	5	1
5.320219702926433	1	7.962529274004684e-4	0.04202503569597361	42.05948168962618	1
10.278422237235771	14	0.00800744878957169	0.0542587200180587	17.78125795876506	1
11.50956849594082	29	0.04712230215827338	0.03881270602041416	19.848857801796104	1
11.020006439662302	79	0.1293986394557823	0.3515509690679353	37.013511046643494	1
11.332434516936075	18	0.04323830409356725	0.01902694790282432	39.408120990476064	1
9.273937107788846	10	0.00359801488833746	0.00904269890675314	21.07809367831316	1
8.543674733478937	4	0.00530967292971468	0.05059953220537495	34.48187929913333	1
12.79545643066614	81	0.1028519855595668	0.18927882322013487	29	1
23.015708392501978	92	0.06239348370927318	0.0300758875491138	10.971927155859706	0
13.645127113620456	219	0.629573002754821	0.05794996112331126	25.632011235952593	1
14.059942258260104	50	0.01084699453551912	0.01452294439794722	12.22007953069834	1
10.153885748008598	14	0.04418803418803418	0.01325886356230786	33.643316977093235	1
9.78096024845553	8	0.0039430894308943	0.04382405968060327	33.06055050963308	0
12.015303755631582	169	0.08944444444444444	0.106461518476256	13	1
12.952950069476003	141	0.11168469860896443	0.11604356426814968	16.492422502470642	1
10.908094022674856	8	0.01544313725490196	0.00840540946567288	36.18008127586749	1
9.527826154376394	6	0.05031746031746031	0.01370002298902346	26.1725046566048	1
7.759066542073708	1	1.326963906581741e-4	0.02053868131900205	47.036750134088024	1
11.088206531121436	185	0.03670401493930905	0.02244104153513656	8.139679700545866	1
12.827217227552064	107	0.21248945147679324	0.0582178028105637	20.615528128088304	1
