metric	value
loss	0.587291955947876
tp	116.0
fp	214.0
tn	555.0
fn	12.0
accuracy	0.7480490803718567
precision	0.35151514410972595
recall	0.90625
auc	0.8829293251037598
prc	0.545655369758606
