metric	value
loss	0.3042691648006439
tp	64.0
fp	29.0
tn	740.0
fn	64.0
accuracy	0.8963210582733154
precision	0.6881720423698425
recall	0.5
auc	0.8594461679458618
prc	0.5800157785415649
