metric	value
loss	0.30919843912124634
tp	67.0
fp	47.0
tn	722.0
fn	60.0
accuracy	0.8805803656578064
precision	0.5877193212509155
recall	0.5275590419769287
auc	0.8745021820068359
prc	0.5151087045669556
