metric	value
loss	0.3932793140411377
tp	85.0
fp	64.0
tn	705.0
fn	42.0
accuracy	0.8816964030265808
precision	0.5704697966575623
recall	0.6692913174629211
auc	0.8969876766204834
prc	0.6277607679367065
