metric	value
loss	0.37757232785224915
tp	33.0
fp	10.0
tn	760.0
fn	94.0
accuracy	0.8840579986572266
precision	0.7674418687820435
recall	0.25984251499176025
auc	0.8766591548919678
prc	0.5511565208435059
