metric	value
loss	0.5322039127349854
tp	97.0
fp	57.0
tn	713.0
fn	30.0
accuracy	0.9030100107192993
precision	0.6298701167106628
recall	0.7637795209884644
auc	0.8881582617759705
prc	0.6848238706588745
