metric	value
loss	1.0515302419662476
tp	42.0
fp	39.0
tn	731.0
fn	85.0
accuracy	0.8617614507675171
precision	0.5185185074806213
recall	0.33070865273475647
auc	0.7051283717155457
prc	0.3947455883026123
