metric	value
loss	0.35042306780815125
tp	54.0
fp	62.0
tn	707.0
fn	73.0
accuracy	0.8493303656578064
precision	0.4655172526836395
recall	0.4251968562602997
auc	0.8427653908729553
prc	0.41251569986343384
