metric	value
loss	0.3645763099193573
tp	109.0
fp	120.0
tn	649.0
fn	18.0
accuracy	0.8459821343421936
precision	0.47598254680633545
recall	0.8582677245140076
auc	0.9237684607505798
prc	0.7627626061439514
