metric	value
loss	0.40784457325935364
tp	84.0
fp	110.0
tn	659.0
fn	43.0
accuracy	0.8292410969734192
precision	0.4329896867275238
recall	0.6614173054695129
auc	0.847234845161438
prc	0.4609071612358093
