metric	value
loss	0.6211034059524536
tp	75.0
fp	41.0
tn	728.0
fn	52.0
accuracy	0.8962053656578064
precision	0.6465517282485962
recall	0.5905511975288391
auc	0.8472655415534973
prc	0.6095665693283081
