metric	value
loss	0.32099246978759766
tp	49.0
fp	33.0
tn	737.0
fn	78.0
accuracy	0.8762542009353638
precision	0.5975610017776489
recall	0.3858267664909363
auc	0.8499079942703247
prc	0.5563737154006958
