metric	value
loss	0.6054700016975403
tp	71.0
fp	28.0
tn	741.0
fn	57.0
accuracy	0.9052397012710571
precision	0.7171717286109924
recall	0.5546875
auc	0.8576173782348633
prc	0.635375440120697
