metric	value
loss	0.3323625326156616
tp	54.0
fp	26.0
tn	744.0
fn	73.0
accuracy	0.8896321058273315
precision	0.675000011920929
recall	0.4251968562602997
auc	0.8402443528175354
prc	0.570991039276123
