metric	value
loss	0.29712748527526855
tp	68.0
fp	52.0
tn	717.0
fn	59.0
accuracy	0.8761160969734192
precision	0.5666666626930237
recall	0.5354330539703369
auc	0.8936188220977783
prc	0.5464719533920288
