metric	value
loss	0.33084937930107117
tp	72.0
fp	79.0
tn	690.0
fn	55.0
accuracy	0.8504464030265808
precision	0.4768211841583252
recall	0.5669291615486145
auc	0.8610374331474304
prc	0.5200526118278503
