metric	value
loss	0.3669903576374054
tp	97.0
fp	99.0
tn	670.0
fn	30.0
accuracy	0.8560267686843872
precision	0.4948979616165161
recall	0.7637795209884644
auc	0.8935216069221497
prc	0.5403431057929993
