metric	value
loss	0.3659136891365051
tp	78.0
fp	82.0
tn	687.0
fn	49.0
accuracy	0.8537946343421936
precision	0.48750001192092896
recall	0.6141732335090637
auc	0.8499125242233276
prc	0.47838589549064636
