metric	value
loss	0.4342819154262543
tp	83.0
fp	114.0
tn	656.0
fn	44.0
accuracy	0.823857307434082
precision	0.42131978273391724
recall	0.6535432934761047
auc	0.8429185152053833
prc	0.5163901448249817
