metric	value
loss	0.2984205186367035
tp	57.0
fp	28.0
tn	742.0
fn	70.0
accuracy	0.8907469511032104
precision	0.6705882549285889
recall	0.4488188922405243
auc	0.8737192153930664
prc	0.6261281967163086
