metric	value
loss	0.3060559630393982
tp	67.0
fp	36.0
tn	733.0
fn	61.0
accuracy	0.8918617367744446
precision	0.6504854559898376
recall	0.5234375
auc	0.8771639466285706
prc	0.5696220993995667
