	loss	tp	fp	tn	fn	accuracy	precision	recall	auc	prc	val_loss	val_tp	val_fp	val_tn	val_fn	val_accuracy	val_precision	val_recall	val_auc	val_prc
0	0.6107361912727356	272.0	682.0	1781.0	135.0	0.7153310179710388	0.2851153016090393	0.6683046817779541	0.7519968748092651	0.3480268120765686	0.3933779299259186	59.0	68.0	547.0	43.0	0.8451882600784302	0.4645669162273407	0.5784313678741455	0.8491390943527222	0.48226726055145264
1	0.48745444416999817	313.0	500.0	1963.0	94.0	0.7930313348770142	0.38499385118484497	0.7690417766571045	0.8513213992118835	0.4806220829486847	0.3984619677066803	69.0	78.0	537.0	33.0	0.8451882600784302	0.4693877696990967	0.6764705777168274	0.8662362098693848	0.5081266760826111
2	0.47478702664375305	316.0	480.0	1983.0	91.0	0.801045298576355	0.39698493480682373	0.7764127850532532	0.8590271472930908	0.508697509765625	0.3393385112285614	59.0	43.0	572.0	43.0	0.8800557851791382	0.5784313678741455	0.5784313678741455	0.8760879635810852	0.5212441682815552
3	0.43520087003707886	324.0	455.0	2008.0	83.0	0.8125435709953308	0.41591784358024597	0.7960687875747681	0.8820144534111023	0.5515919923782349	0.33455026149749756	62.0	46.0	569.0	40.0	0.8800557851791382	0.5740740895271301	0.6078431606292725	0.8788298964500427	0.5347406268119812
4	0.4293789267539978	326.0	435.0	2028.0	81.0	0.8202090859413147	0.4283837080001831	0.8009827733039856	0.8870038390159607	0.570418655872345	0.3632163405418396	66.0	68.0	547.0	36.0	0.8549512028694153	0.49253731966018677	0.6470588445663452	0.8798661231994629	0.5216631889343262
5	0.4324093163013458	323.0	436.0	2027.0	84.0	0.8188153505325317	0.425559937953949	0.7936117649078369	0.884304404258728	0.5638941526412964	0.31115785241127014	56.0	37.0	578.0	46.0	0.884239912033081	0.602150559425354	0.5490196347236633	0.8840426802635193	0.5384239554405212
6	0.43088671565055847	323.0	408.0	2055.0	84.0	0.8285714387893677	0.44186046719551086	0.7936117649078369	0.8852799534797668	0.566287636756897	0.40701767802238464	78.0	99.0	516.0	24.0	0.8284518718719482	0.4406779706478119	0.7647058963775635	0.8813486099243164	0.5329991579055786
7	0.40976235270500183	339.0	395.0	2068.0	68.0	0.8386759757995605	0.4618528485298157	0.8329238295555115	0.8957669138908386	0.5943223237991333	0.36998456716537476	72.0	73.0	542.0	30.0	0.8563458919525146	0.4965517222881317	0.7058823704719543	0.8861548900604248	0.5388498902320862
8	0.39708012342453003	332.0	406.0	2057.0	75.0	0.8324041962623596	0.4498645067214966	0.815724790096283	0.903082013130188	0.6170551776885986	0.32140180468559265	62.0	41.0	574.0	40.0	0.8870292901992798	0.6019417643547058	0.6078431606292725	0.8924437761306763	0.5565444231033325
9	0.3957524299621582	337.0	412.0	2051.0	70.0	0.8320557475090027	0.4499332308769226	0.828009843826294	0.9034277200698853	0.6232354640960693	0.3286394774913788	66.0	51.0	564.0	36.0	0.8786610960960388	0.5641025900840759	0.6470588445663452	0.8877092599868774	0.5568574666976929
10	0.4097578823566437	334.0	415.0	2048.0	73.0	0.8299651741981506	0.4459279179573059	0.8206388354301453	0.8960372805595398	0.5902367830276489	0.36350494623184204	76.0	71.0	544.0	26.0	0.8647140860557556	0.5170068144798279	0.7450980544090271	0.8869678974151611	0.5646727085113525
11	0.3861350119113922	335.0	392.0	2071.0	72.0	0.8383275270462036	0.4607977867126465	0.8230957984924316	0.908537745475769	0.6198813319206238	0.3275720775127411	67.0	52.0	563.0	35.0	0.8786610960960388	0.5630252361297607	0.656862735748291	0.8908017873764038	0.5779558420181274
12	0.3914472460746765	336.0	390.0	2073.0	71.0	0.8393728137016296	0.4628099203109741	0.8255528211593628	0.9059789776802063	0.6113160848617554	0.379176527261734	75.0	79.0	536.0	27.0	0.8521617650985718	0.48701298236846924	0.7352941036224365	0.8836044073104858	0.5642519593238831
13	0.387195885181427	339.0	376.0	2087.0	68.0	0.8452961444854736	0.47412586212158203	0.8329238295555115	0.9093353152275085	0.6122251749038696	0.47229036688804626	85.0	128.0	487.0	17.0	0.7977684736251831	0.39906102418899536	0.8333333134651184	0.8841861486434937	0.5645052790641785
14	0.3846474587917328	340.0	412.0	2051.0	67.0	0.8331010341644287	0.4521276652812958	0.8353808522224426	0.9087148308753967	0.6406694054603577	0.4074697196483612	80.0	88.0	527.0	22.0	0.8465830087661743	0.4761904776096344	0.7843137383460999	0.8870316743850708	0.5585534572601318
15	0.3859698176383972	336.0	398.0	2065.0	71.0	0.8365853428840637	0.4577656686306	0.8255528211593628	0.9089736938476562	0.6074936985969543	0.30874741077423096	57.0	46.0	569.0	45.0	0.8730822801589966	0.553398072719574	0.5588235259056091	0.8859397172927856	0.5559771060943604
16	0.37761592864990234	343.0	395.0	2068.0	64.0	0.8400697112083435	0.4647696614265442	0.8427518606185913	0.9125733375549316	0.6175408959388733	0.33508989214897156	64.0	56.0	559.0	38.0	0.8688982129096985	0.5333333611488342	0.6274510025978088	0.8854774236679077	0.5536990165710449
17	0.3832376301288605	337.0	379.0	2084.0	70.0	0.8435540199279785	0.4706704020500183	0.828009843826294	0.9100775718688965	0.6108239889144897	0.3646104037761688	72.0	74.0	541.0	30.0	0.8549512028694153	0.4931506812572479	0.7058823704719543	0.8852382898330688	0.558690071105957
18	0.3877977430820465	341.0	383.0	2080.0	66.0	0.8435540199279785	0.4709944725036621	0.837837815284729	0.9072060585021973	0.6301583051681519	0.44443485140800476	84.0	110.0	505.0	18.0	0.8214783668518066	0.4329896867275238	0.8235294222831726	0.8830862045288086	0.5536232590675354
