metric	value
loss	0.4578772187232971
tp	94.0
fp	135.0
tn	634.0
fn	33.0
accuracy	0.8125
precision	0.4104803502559662
recall	0.7401574850082397
auc	0.8372567296028137
prc	0.41065531969070435
