metric	value
loss	0.2628956139087677
tp	87.0
fp	52.0
tn	718.0
fn	40.0
accuracy	0.8974359035491943
precision	0.6258992552757263
recall	0.6850393414497375
auc	0.9119183421134949
prc	0.7075327038764954
