metric	value
loss	1.0643235445022583
tp	31.0
fp	23.0
tn	747.0
fn	96.0
accuracy	0.8673355579376221
precision	0.5740740895271301
recall	0.24409449100494385
auc	0.7015236616134644
prc	0.3807375133037567
