metric	value
loss	0.274839848279953
tp	89.0
fp	27.0
tn	742.0
fn	39.0
accuracy	0.9264214038848877
precision	0.767241358757019
recall	0.6953125
auc	0.9307897090911865
prc	0.794325053691864
