metric	value
loss	0.36656758189201355
tp	65.0
fp	75.0
tn	694.0
fn	62.0
accuracy	0.8470982313156128
precision	0.4642857015132904
recall	0.5118110179901123
auc	0.8280771374702454
prc	0.4299658536911011
