metric	value
loss	0.3531910181045532
tp	64.0
fp	60.0
tn	709.0
fn	64.0
accuracy	0.8617614507675171
precision	0.5161290168762207
recall	0.5
auc	0.8390767574310303
prc	0.45576992630958557
