metric	value
loss	0.2251293957233429
tp	100.0
fp	34.0
tn	736.0
fn	27.0
accuracy	0.9319955110549927
precision	0.746268630027771
recall	0.787401556968689
auc	0.9389865398406982
prc	0.8442879319190979
