metric	value
loss	0.26952919363975525
tp	96.0
fp	22.0
tn	747.0
fn	32.0
accuracy	0.9397993087768555
precision	0.8135592937469482
recall	0.75
auc	0.930408775806427
prc	0.8136487603187561
