metric	value
loss	0.516663134098053
tp	32.0
fp	26.0
tn	743.0
fn	95.0
accuracy	0.8649553656578064
precision	0.5517241358757019
recall	0.25196850299835205
auc	0.8166450262069702
prc	0.4541664719581604
