metric	value
loss	0.36298978328704834
tp	79.0
fp	20.0
tn	750.0
fn	48.0
accuracy	0.9241917729377747
precision	0.7979797720909119
recall	0.6220472455024719
auc	0.9040801525115967
prc	0.7595669627189636
