metric	value
loss	0.4275430738925934
tp	66.0
fp	28.0
tn	741.0
fn	61.0
accuracy	0.9006696343421936
precision	0.7021276354789734
recall	0.5196850299835205
auc	0.8507521152496338
prc	0.6079531908035278
