metric	value
loss	0.46602532267570496
tp	61.0
fp	39.0
tn	730.0
fn	67.0
accuracy	0.8818283081054688
precision	0.6100000143051147
recall	0.4765625
auc	0.8419924378395081
prc	0.5718108415603638
