metric	value
loss	0.31970787048339844
tp	52.0
fp	41.0
tn	728.0
fn	75.0
accuracy	0.8705357313156128
precision	0.5591397881507874
recall	0.4094488322734833
auc	0.8686708807945251
prc	0.5106810331344604
