metric	value
loss	0.2991766929626465
tp	76.0
fp	57.0
tn	713.0
fn	51.0
accuracy	0.8795986771583557
precision	0.5714285969734192
recall	0.5984252095222473
auc	0.8753604888916016
prc	0.594535231590271
