	loss	tp	fp	tn	fn	accuracy	precision	recall	auc	prc	val_loss	val_tp	val_fp	val_tn	val_fn	val_accuracy	val_precision	val_recall	val_auc	val_prc
0	0.42491692304611206	413.0	515.0	2717.0	121.0	0.8311205506324768	0.4450431168079376	0.7734082341194153	0.8804131150245667	0.5528790950775146	0.39782804250717163	74.0	82.0	533.0	28.0	0.8465830087661743	0.4743589758872986	0.7254902124404907	0.8694006204605103	0.4867541790008545
1	0.37008363008499146	350.0	384.0	2078.0	57.0	0.8462879061698914	0.47683924436569214	0.859950840473175	0.9159414768218994	0.6172435283660889	0.33151212334632874	65.0	56.0	559.0	37.0	0.8702929019927979	0.5371900796890259	0.6372548937797546	0.8685956001281738	0.5080254077911377
2	0.36875778436660767	340.0	374.0	2088.0	67.0	0.8462879061698914	0.4761904776096344	0.8353808522224426	0.917620062828064	0.6241689324378967	0.3942747712135315	78.0	84.0	531.0	24.0	0.849372386932373	0.48148149251937866	0.7647058963775635	0.8756894469261169	0.5220569968223572
3	0.34852081537246704	350.0	365.0	2097.0	57.0	0.8529103994369507	0.4895104765892029	0.859950840473175	0.9256362915039062	0.659977912902832	0.43533334136009216	84.0	90.0	525.0	18.0	0.849372386932373	0.48275861144065857	0.8235294222831726	0.8844650983810425	0.5376662015914917
4	0.3259795308113098	358.0	351.0	2111.0	49.0	0.8605785965919495	0.5049365162849426	0.8796069025993347	0.9342991709709167	0.699528694152832	0.3650662899017334	78.0	76.0	539.0	24.0	0.8605299592018127	0.5064935088157654	0.7647058963775635	0.8827993273735046	0.5356276631355286
5	0.31774091720581055	357.0	331.0	2131.0	50.0	0.8672010898590088	0.5188953280448914	0.8771498799324036	0.9378638863563538	0.668226957321167	0.31820186972618103	69.0	60.0	555.0	33.0	0.8702929019927979	0.5348837375640869	0.6764705777168274	0.8857643604278564	0.5032037496566772
6	0.304760605096817	364.0	319.0	2143.0	43.0	0.8738236427307129	0.5329428911209106	0.8943489193916321	0.9422579407691956	0.7139948606491089	0.3588169515132904	78.0	77.0	538.0	24.0	0.8591352701187134	0.5032258033752441	0.7647058963775635	0.884297788143158	0.5230048894882202
7	0.297929584980011	364.0	338.0	2124.0	43.0	0.8672010898590088	0.5185185074806213	0.8943489193916321	0.9453271627426147	0.7094812393188477	0.3700018525123596	81.0	79.0	536.0	21.0	0.8605299592018127	0.5062500238418579	0.7941176295280457	0.8860114216804504	0.5414791703224182
8	0.28438490629196167	368.0	300.0	2162.0	39.0	0.8818403482437134	0.5508981943130493	0.9041768908500671	0.9491335153579712	0.7294606566429138	0.3676351308822632	79.0	79.0	536.0	23.0	0.857740581035614	0.5	0.7745097875595093	0.888713538646698	0.5565916299819946
9	0.2703036069869995	368.0	308.0	2154.0	39.0	0.879051923751831	0.5443786978721619	0.9041768908500671	0.9545574188232422	0.7475693225860596	0.3485482633113861	78.0	72.0	543.0	24.0	0.866108775138855	0.5199999809265137	0.7647058963775635	0.8921808004379272	0.5288718342781067
10	0.26789310574531555	373.0	295.0	2167.0	34.0	0.8853259086608887	0.5583832263946533	0.9164619445800781	0.9537979364395142	0.7382482886314392	0.37104904651641846	77.0	80.0	535.0	25.0	0.8535565137863159	0.4904458522796631	0.7549019455909729	0.8869759440422058	0.5809870958328247
11	0.25889867544174194	370.0	291.0	2171.0	37.0	0.8856744766235352	0.5597579479217529	0.9090909361839294	0.9575912952423096	0.7553788423538208	0.33286064863204956	69.0	64.0	551.0	33.0	0.8647140860557556	0.518796980381012	0.6764705777168274	0.880981981754303	0.5299062132835388
12	0.23667012155056	380.0	276.0	2186.0	27.0	0.8943883180618286	0.5792682766914368	0.9336609244346619	0.9651623368263245	0.8039229512214661	0.2872655391693115	51.0	46.0	569.0	51.0	0.8647140860557556	0.5257731676101685	0.5	0.8906345367431641	0.5448251962661743
13	0.2174862176179886	378.0	249.0	2213.0	29.0	0.9031020998954773	0.6028708219528198	0.9287469387054443	0.9698992371559143	0.8285850882530212	0.2887684404850006	51.0	38.0	577.0	51.0	0.8758716583251953	0.5730336904525757	0.5	0.884807825088501	0.541364312171936
14	0.23031216859817505	373.0	244.0	2218.0	34.0	0.9031020998954773	0.604538083076477	0.9164619445800781	0.9666897654533386	0.7990925312042236	0.3044452667236328	59.0	54.0	561.0	43.0	0.8647140860557556	0.5221238732337952	0.5784313678741455	0.8897975087165833	0.50991290807724
