metric	value
loss	0.6671017408370972
tp	78.0
fp	66.0
tn	704.0
fn	49.0
accuracy	0.8717948794364929
precision	0.5416666865348816
recall	0.6141732335090637
auc	0.8616474270820618
prc	0.5364560484886169
