metric	value
loss	0.2410326451063156
tp	53.0
fp	14.0
tn	755.0
fn	74.0
accuracy	0.9017857313156128
precision	0.7910447716712952
recall	0.4173228442668915
auc	0.9140514135360718
prc	0.722333550453186
